SCA=2; Detector=400;,7381; Lon=-118.50485,2806; Lon=-118.50890,0511; Lon=-118.51508,8219; Lon=-118.52126,6780; Lon=-118.52720,4482; Lon=-118.53338,2185; Lon=-118.53956,9887; Lon=-118.54573,8449; Lon=-118.55166,3010; Lon=-118.55593,4018; Lon=-118.61917,2867; Lon=-118.62224,1718; Lon=-118.62531,1134; Lon=-118.63097,8834; Lon=-118.63711,6538; Lon=-118.64324,4239; Lon=-118.64938,2800; Lon=-118.65528,2221; Lon=-118.66094,9478; Lon=-118.73577,3181; Lon=-118.74023,0879; Lon=-118.74633,9433; Lon=-118.75219,7132; Lon=-118.75828,4834; Lon=-118.76437,2532; Lon=-118.77047,0233; Lon=-118.77656,8789; Lon=-118.78242,6487; Lon=-118.78851,4478; Lon=-118.79179,2762; Lon=-118.79225
0.0003803776053246111,11.48118972778320,11.33819198608398,11.33819198608398,11.33819198608398,11.55268859863281,11.55268859863281,11.74931049346924,11.74931049346924,11.67781162261963,11.67781162261963,11.01644706726074,11.01644706726074,11.05219745635986,11.05219745635986,9.854591369628906,9.854591369628906,9.818840980529785,9.818840980529785,11.08794593811035,11.76718521118164,11.76718521118164,11.76718521118164,11.39181613922119,11.39181613922119,11.39181613922119,11.82080936431885,11.82080936431885,11.46331501007080,11.46331501007080,10.33720779418945,10.24783515930176
0.0002998306881636381,11.33819198608398,11.33819198608398,11.33819198608398,11.55268859863281,11.55268859863281,11.74931049346924,11.74931049346924,11.67781162261963,11.67781162261963,11.39181613922119,11.01644706726074,9.908214569091797,11.05219745635986,9.854591369628906,9.854591369628906,9.818840980529785,9.818840980529785,11.08794593811035,11.08794593811035,11.76718521118164,11.76718521118164,11.39181613922119,11.39181613922119,11.39181613922119,11.82080936431885,11.82080936431885,11.46331501007080,11.46331501007080,10.33720779418945,10.33720779418945,10.24783515930176
0.0002783919044304639,9.765216827392578,9.765216827392578,9.908214569091797,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,11.69568634033203,11.87443351745606,11.74931049346924,11.74931049346924,11.67781162261963,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.28456783294678,11.28456783294678,11.19519424438477,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.51595497131348
0.0004321158921811730,9.908214569091797,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.87443351745606,11.69568634033203,11.67781162261963,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.19519424438477,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.568595886230469
0.0005497785750776529,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.69568634033203,11.83868408203125,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.942980766296387
0.0005560481804423034,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.30244255065918,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.799983024597168,8.656985282897949
0.0006893880199640989,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.30244255065918,11.37394142150879,11.37394142150879,11.69568634033203,11.48118972778320,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.799983024597168,8.603362083435059,8.603362083435059,8.567611694335938
0.0004831379919778556,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.07007122039795,10.80195045471191,10.51595497131348,10.51595497131348,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.549736976623535,8.549736976623535,8.549736976623535,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059
0.001031204359605908,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,10.80195045471191,10.80195045471191,10.51595497131348,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.549736976623535,8.549736976623535,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.585486412048340
0.0006803189753554761,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,11.28456783294678,11.28456783294678,11.28456783294678,10.22996044158936,10.22996044158936,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.567611694335938,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059
0.0003371745115146041,11.48118972778320,11.48118972778320,11.33819198608398,11.33819198608398,11.33819198608398,11.55268859863281,11.55268859863281,11.74931049346924,11.74931049346924,11.67781162261963,11.19519424438477,11.01644706726074,11.05219745635986,11.05219745635986,11.05219745635986,9.854591369628906,9.854591369628906,9.818840980529785,9.818840980529785,11.76718521118164,11.76718521118164,11.76718521118164,11.76718521118164,11.39181613922119,11.39181613922119,11.39181613922119,11.82080936431885,11.82080936431885,11.46331501007080,11.46331501007080,11.19519424438477
0.0003878189891111106,9.765216827392578,9.908214569091797,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.87443351745606,11.87443351745606,11.74931049346924,11.67781162261963,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.28456783294678,11.19519424438477,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,9.568595886230469
0.0004980923840776086,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.69568634033203,11.69568634033203,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,8.942980766296387
0.0005430664168670774,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.83868408203125,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.656985282897949
0.0006955990102142096,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.30244255065918,11.37394142150879,11.82080936431885,11.69568634033203,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.799983024597168,8.603362083435059,8.567611694335938
0.0005486588925123215,11.07007122039795,11.07007122039795,11.30244255065918,11.30244255065918,11.01644706726074,11.15944480895996,11.15944480895996,11.44544029235840,11.44544029235840,11.69568634033203,11.65993690490723,11.55268859863281,11.33819198608398,11.33819198608398,11.19519424438477,11.19519424438477,11.23094367980957,11.23094367980957,11.23094367980957,10.51595497131348,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.567611694335938,8.549736976623535,8.549736976623535
0.0004245507880114019,11.07007122039795,11.30244255065918,11.30244255065918,11.01644706726074,11.15944480895996,11.15944480895996,11.44544029235840,11.44544029235840,11.69568634033203,11.69568634033203,11.55268859863281,11.55268859863281,11.33819198608398,11.19519424438477,11.19519424438477,11.23094367980957,11.23094367980957,11.23094367980957,11.42756652832031,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.567611694335938,8.549736976623535,8.549736976623535,8.549736976623535
0.002013652352616191,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,11.28456783294678,10.80195045471191,10.22996044158936,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.549736976623535,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.603362083435059,8.585486412048340
0.001376575557515025,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,11.28456783294678,11.28456783294678,10.22996044158936,10.22996044158936,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059
0.0003371745115146041,11.48118972778320,11.48118972778320,11.33819198608398,11.33819198608398,11.33819198608398,11.55268859863281,11.55268859863281,11.74931049346924,11.74931049346924,11.67781162261963,11.19519424438477,11.01644706726074,11.05219745635986,11.05219745635986,11.05219745635986,9.854591369628906,9.854591369628906,9.818840980529785,9.818840980529785,11.76718521118164,11.76718521118164,11.76718521118164,11.76718521118164,11.39181613922119,11.39181613922119,11.39181613922119,11.82080936431885,11.82080936431885,11.46331501007080,11.46331501007080,11.19519424438477
0.0003878189891111106,9.765216827392578,9.908214569091797,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.87443351745606,11.87443351745606,11.74931049346924,11.67781162261963,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.28456783294678,11.19519424438477,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,9.568595886230469
0.0004980923840776086,10.22996044158936,10.62320327758789,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.69568634033203,11.69568634033203,11.67781162261963,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.19519424438477,11.26669311523438,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,8.942980766296387
0.0005430664168670774,11.05219745635986,11.05219745635986,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.83868408203125,11.83868408203125,11.82080936431885,11.82080936431885,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.26669311523438,11.07007122039795,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.656985282897949
0.0006955990102142096,11.01644706726074,11.01644706726074,10.94494819641113,10.94494819641113,11.15944480895996,11.15944480895996,11.01644706726074,11.01644706726074,11.30244255065918,11.37394142150879,11.82080936431885,11.69568634033203,11.65993690490723,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.07007122039795,10.80195045471191,10.80195045471191,10.22996044158936,10.22996044158936,10.22996044158936,9.640094757080078,9.640094757080078,8.799983024597168,8.799983024597168,8.603362083435059,8.567611694335938
0.0005486588925123215,11.07007122039795,11.07007122039795,11.30244255065918,11.30244255065918,11.01644706726074,11.15944480895996,11.15944480895996,11.44544029235840,11.44544029235840,11.69568634033203,11.65993690490723,11.55268859863281,11.33819198608398,11.33819198608398,11.19519424438477,11.19519424438477,11.23094367980957,11.23094367980957,11.23094367980957,10.51595497131348,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.567611694335938,8.549736976623535,8.549736976623535
0.0004245507880114019,11.07007122039795,11.30244255065918,11.30244255065918,11.01644706726074,11.15944480895996,11.15944480895996,11.44544029235840,11.44544029235840,11.69568634033203,11.69568634033203,11.55268859863281,11.55268859863281,11.33819198608398,11.19519424438477,11.19519424438477,11.23094367980957,11.23094367980957,11.23094367980957,11.42756652832031,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.567611694335938,8.549736976623535,8.549736976623535,8.549736976623535
0.002013652352616191,11.65993690490723,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,11.28456783294678,10.80195045471191,10.22996044158936,10.51595497131348,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.549736976623535,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.603362083435059,8.585486412048340
0.001376575557515025,11.55268859863281,11.55268859863281,11.15944480895996,11.15944480895996,11.24881839752197,11.24881839752197,11.32031726837158,11.32031726837158,11.28456783294678,11.28456783294678,10.22996044158936,10.22996044158936,9.568595886230469,9.568595886230469,8.942980766296387,8.942980766296387,8.656985282897949,8.656985282897949,8.567611694335938,8.549736976623535,8.603362083435059,8.603362083435059,8.621235847473145,8.621235847473145,8.621235847473145,8.621235847473145,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059,8.603362083435059
